Cor Coluna 6;Cor Coluna 6 anterior anterior;Cor Coluna 6 Anterior;Valor Primeira Linha;Analise Grafica;%Tome;%tomeAnterior;% Pague;Coluna 6;Data;Hora;SaldoConta;ValorPColuna6;ValorPLinha;p%_menores_1p99x;p%_menores_1p99x_anterior;MultiplicadoPlinhaAnt;p%_menores_3p00x;p%_menores_3p00x_anterior;p%_menores_1p42x;p%_menores_1p42x_anterior;p%_menores_1p20x_anterior;p%_menores_1p20x;Jogadas_anterior;Jogou;1x12PrimeSemprimeV;joogou_ante;sexto_valor_primeira_linha;sexto_valor_segunda_linha;sexto_valor_terceira_linha;sexto_valor_quarta_linha
Roxo;Azul;None;1.75;Esta no Tome!!;27.27272727272727;25.757575757575758;22.727272727272727;Coluna 6 Anterior não pagadora;19/03/2025;17:17:55;59.92;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;0.0;66.66666666666666;66.66666666666666;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.38];[1.32];[2.68];[2.8]
Roxo;Roxo;None;1.0;Esta no Tome!!;28.78787878787879;27.27272727272727;22.727272727272727;Coluna 6 Anterior não pagadora;19/03/2025;17:18:13;59.92;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;0.0;66.66666666666666;66.66666666666666;33.33333333333333;50.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.15];[6.0];[1.04];[2.27]
Roxo;Roxo;None;1.5;Esta no Tome!!;30.303030303030305;28.78787878787879;22.727272727272727;Coluna 6 Anterior não pagadora;19/03/2025;17:18:29;59.92;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;0.0;0.0;50.0;66.66666666666666;50.0;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.26];[2.35];[2.91];[1.05]
Azul;Roxo;None;1.59;Esta no Tome!!;31.818181818181817;30.303030303030305;22.727272727272727;Coluna 6 Anterior não pagadora;19/03/2025;17:18:41;59.92;Sovalor;SoValor;75.0;66.66666666666666;None;0.0;0.0;33.33333333333333;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.12];[1.05];[1.0];[1.05]
Azul;Azul;None;1.24;Esta no Tome!!;33.33333333333333;31.818181818181817;22.727272727272727;Coluna 6 Anterior não pagadora;19/03/2025;17:18:59;59.92;Sovalor;SoValor;75.0;75.0;None;0.0;0.0;33.33333333333333;33.33333333333333;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[2.13];[15.55];[1.07];[1.11]
Azul;Azul;None;2.02;Esta no Tome!!;33.33333333333333;33.33333333333333;24.242424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:19:12;59.92;Sovalor;SoValor;75.0;75.0;None;0.0;0.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.75];[2.26];[1.3];[1.03]
Azul;Azul;None;1.27;Esta no Tome!!;34.84848484848485;33.33333333333333;24.242424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:19:51;59.92;Sovalor;SoValor;83.33333333333334;75.0;None;0.0;0.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.0];[1.38];[1.32];[2.68]
Azul;Azul;None;5.48;Esta no Tome!!;34.84848484848485;34.84848484848485;25.757575757575758;Coluna 6 Anterior não pagadora;19/03/2025;17:20:06;59.92;Sovalor;SoValor;75.0;83.33333333333334;None;25.0;0.0;33.33333333333333;50.0;16.666666666666664;0.0;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.5];[1.15];[6.0];[1.04]
Azul;Azul;None;2.74;Esta no Tome!!;34.84848484848485;34.84848484848485;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;17:20:25;59.92;Sovalor;SoValor;66.66666666666666;75.0;4.069448;25.0;25.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.59];[1.26];[2.35];[2.91]
Azul;Azul;None;2.38;Esta no Tome!!;34.84848484848485;34.84848484848485;28.78787878787879;Coluna 6 Anterior não pagadora;19/03/2025;17:20:56;59.92;Sovalor;SoValor;58.333333333333336;66.66666666666666;2.034724;25.0;25.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.24];[1.12];[1.05];[1.0]
Azul;Azul;None;4.57;Esta no Tome!!;34.84848484848485;34.84848484848485;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;17:21:14;59.92;Sovalor;SoValor;50.0;58.333333333333336;None;50.0;25.0;16.666666666666664;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.02];[2.13];[15.55];[1.07]
Azul;Azul;None;1.14;Esta no Tome!!;36.36363636363637;34.84848484848485;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;17:21:58;59.92;Sovalor;SoValor;58.333333333333336;50.0;3.393682;25.0;50.0;33.33333333333333;16.666666666666664;0.0;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.27];[1.75];[2.26];[1.3]
Azul;Azul;None;20.93;Esta no Tome!!;36.36363636363637;36.36363636363637;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;17:22:16;59.92;Sovalor;SoValor;50.0;58.333333333333336;None;50.0;25.0;16.666666666666664;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[5.48];[1.0];[1.38];[1.32]
Azul;Azul;None;1.33;Esta no Tome!!;37.878787878787875;36.36363636363637;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;17:22:46;59.92;Sovalor;SoValor;50.0;50.0;None;50.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[2.74];[1.5];[1.15];[6.0]
Roxo;Azul;None;5.08;Esta no Tome!!;37.878787878787875;37.878787878787875;33.33333333333333;Coluna 6 Anterior não pagadora;19/03/2025;17:23:20;59.92;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[2.38];[1.59];[1.26];[2.35]
Azul;Roxo;None;6.15;Esta no Tome!!;37.878787878787875;37.878787878787875;34.84848484848485;Coluna 6 Anterior não pagadora;19/03/2025;17:23:46;59.92;Sovalor;SoValor;33.33333333333333;41.66666666666667;3.772408;75.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[4.57];[1.24];[1.12];[1.05]
Azul;Azul;None;3.87;Esta no Tome!!;37.878787878787875;37.878787878787875;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;17:24:03;59.92;Sovalor;SoValor;25.0;33.33333333333333;4.5669900000000005;75.0;75.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;27.27272727272727;NaoJogou;[1.14];[2.02];[2.13];[15.55]
Azul;Azul;None;1.48;Esta no Tome!!;39.39393939393939;37.878787878787875;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;17:24:41;59.92;Sovalor;SoValor;33.33333333333333;25.0;2.8738620000000004;75.0;75.0;16.666666666666664;33.33333333333333;16.666666666666664;0.0;SemJogada;NaoJogou;27.27272727272727;NaoJogou;[20.93];[1.27];[1.75];[2.26]
Azul;Azul;None;7.34;Esta no Tome!!;39.39393939393939;39.39393939393939;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;17:25:02;59.92;Sovalor;SoValor;25.0;33.33333333333333;None;75.0;75.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;27.27272727272727;NaoJogou;[1.33];[5.48];[1.0];[1.38]
Roxo;Azul;None;2.23;Esta no Tome!!;39.39393939393939;39.39393939393939;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;17:25:35;59.92;Sovalor;SoValor;25.0;25.0;5.450684;50.0;75.0;0.0;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;27.27272727272727;NaoJogou;[5.08];[2.74];[1.5];[1.15]
Roxo;Roxo;None;7.46;Esta no Pague!;39.39393939393939;39.39393939393939;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;17:25:54;59.92;Sovalor;SoValor;25.0;25.0;None;50.0;50.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;27.27272727272727;NaoJogou;[6.15];[2.38];[1.59];[1.26]
Azul;Roxo;None;1.78;Esta no Tome!!;40.909090909090914;39.39393939393939;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;17:26:08;59.92;Sovalor;SoValor;33.33333333333333;25.0;5.539796;50.0;50.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;27.27272727272727;NaoJogou;[3.87];[4.57];[1.24];[1.12]
Azul;Azul;None;1.21;Esta no Tome!!;42.42424242424242;40.909090909090914;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;17:26:38;59.92;Sovalor;SoValor;41.66666666666667;33.33333333333333;None;25.0;50.0;16.666666666666664;0.0;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[1.48];[1.14];[2.02];[2.13]
Azul;Azul;None;6.54;Esta no Tome!!;42.42424242424242;42.42424242424242;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:26:55;59.92;Sovalor;SoValor;33.33333333333333;41.66666666666667;None;50.0;25.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[7.34];[20.93];[1.27];[1.75]
Azul;Azul;None;1.38;Esta no Tome!!;43.93939393939394;42.42424242424242;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:27:12;59.92;Sovalor;SoValor;41.66666666666667;33.33333333333333;4.856604000000001;25.0;50.0;33.33333333333333;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[2.23];[1.33];[5.48];[1.0]
Roxo;Azul;None;1.64;Esta no Tome!!;45.45454545454545;43.93939393939394;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:27:40;59.92;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;25.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[7.46];[5.08];[2.74];[1.5]
Azul;Roxo;None;3.82;Esta no Tome!!;45.45454545454545;45.45454545454545;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;17:27:52;59.92;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;50.0;25.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.78];[6.15];[2.38];[1.59]
Azul;Azul;None;1.16;Esta no Tome!!;46.96969696969697;45.45454545454545;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;17:28:03;59.92;Sovalor;SoValor;50.0;41.66666666666667;2.8367319999999996;25.0;50.0;50.0;33.33333333333333;0.0;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.21];[3.87];[4.57];[1.24]
Roxo;Azul;None;1.0;Esta no Tome!!;46.96969696969697;46.96969696969697;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;17:28:37;59.92;Sovalor;SoValor;58.333333333333336;50.0;None;25.0;25.0;50.0;50.0;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[6.54];[1.48];[1.14];[2.02]
Azul;Roxo;None;5.37;Esta no Tome!!;46.96969696969697;46.96969696969697;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;17:28:52;59.92;Sovalor;SoValor;50.0;58.333333333333336;None;50.0;25.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.38];[7.34];[20.93];[1.27]
Azul;Azul;None;1.46;Esta no Tome!!;48.484848484848484;46.96969696969697;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:29:06;59.92;Sovalor;SoValor;58.333333333333336;50.0;3.9877620000000005;25.0;50.0;33.33333333333333;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.64];[2.23];[1.33];[5.48]
Roxo;Azul;None;1.28;Esta no Tome!!;50.0;48.484848484848484;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;17:29:27;59.92;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;25.0;25.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[3.82];[7.46];[5.08];[2.74]
Azul;Roxo;None;1.67;Esta no Tome!!;51.515151515151516;50.0;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;17:30:05;59.92;Sovalor;SoValor;75.0;66.66666666666666;None;25.0;25.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.16];[1.78];[6.15];[2.38]
Azul;Azul;None;11.12;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;17:30:22;59.92;Sovalor;SoValor;66.66666666666666;75.0;None;25.0;25.0;33.33333333333333;50.0;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.0];[1.21];[3.87];[4.57]
Roxo;Azul;None;1.56;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;17:30:38;59.92;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;25.0;25.0;16.666666666666664;33.33333333333333;16.666666666666664;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[5.37];[6.54];[1.48];[1.14]
Azul;Roxo;None;1.37;Esta no Tome!!;53.03030303030303;51.515151515151516;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;17:30:48;59.92;Sovalor;SoValor;75.0;66.66666666666666;None;25.0;25.0;33.33333333333333;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.46];[1.38];[7.34];[20.93]
Azul;Azul;None;1.0;Esta no Tome!!;53.03030303030303;53.03030303030303;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;17:31:13;59.92;Sovalor;SoValor;75.0;75.0;None;25.0;25.0;50.0;33.33333333333333;0.0;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.28];[1.64];[2.23];[1.33]
Roxo;Azul;None;3.3;Esta no Tome!!;53.03030303030303;53.03030303030303;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;17:31:39;59.92;Sovalor;SoValor;66.66666666666666;75.0;None;25.0;25.0;33.33333333333333;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.67];[3.82];[7.46];[5.08]
Azul;Roxo;None;3.95;Esta no Tome!!;53.03030303030303;53.03030303030303;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;17:32:30;59.92;Sovalor;SoValor;66.66666666666666;66.66666666666666;2.45058;50.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[11.12];[1.16];[1.78];[6.15]
Azul;Azul;None;22.49;Esta no Tome!!;51.515151515151516;53.03030303030303;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;17:33:02;59.92;Sovalor;SoValor;58.333333333333336;66.66666666666666;2.9332700000000003;75.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.56];[1.0];[1.21];[3.87]
Azul;Azul;None;5.93;Esta no Tome!!;50.0;51.515151515151516;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;17:33:16;59.92;Sovalor;SoValor;50.0;58.333333333333336;2.9332700000000003;100.0;75.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.37];[5.37];[6.54];[1.48]
Azul;Azul;None;1.14;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;17:33:39;59.92;Sovalor;SoValor;58.333333333333336;50.0;4.403618;75.0;100.0;33.33333333333333;33.33333333333333;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.0];[1.46];[1.38];[7.34]
Azul;Azul;None;2.35;Esta no Tome!!;48.484848484848484;50.0;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:34:11;59.92;Sovalor;SoValor;50.0;58.333333333333336;None;50.0;75.0;16.666666666666664;33.33333333333333;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[3.3];[1.28];[1.64];[2.23]
Roxo;Azul;None;6.82;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:34:34;59.92;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;50.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[3.95];[1.67];[3.82];[7.46]
Azul;Roxo;None;1.8;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:34:47;59.92;Sovalor;SoValor;41.66666666666667;41.66666666666667;5.064532;25.0;50.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[22.49];[11.12];[1.16];[1.78]
Azul;Azul;None;1.22;Esta no Tome!!;50.0;48.484848484848484;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;17:35:15;59.92;Sovalor;SoValor;50.0;41.66666666666667;None;25.0;25.0;33.33333333333333;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[5.93];[1.56];[1.0];[1.21]
Azul;Azul;None;3.61;Esta no Tome!!;48.484848484848484;50.0;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:35:27;59.92;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.14];[1.37];[5.37];[6.54]
Azul;Azul;None;1.21;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:35:38;59.92;Sovalor;SoValor;41.66666666666667;41.66666666666667;2.680786;25.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[2.35];[1.0];[1.46];[1.38]
Roxo;Azul;None;1.02;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:36:18;59.92;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;25.0;50.0;33.33333333333333;0.0;16.666666666666664;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[6.82];[3.3];[1.28];[1.64]
Roxo;Roxo;None;11.88;Esta no Tome!!;46.96969696969697;48.484848484848484;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;17:36:53;59.92;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;50.0;25.0;50.0;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.8];[3.95];[1.67];[3.82]
Azul;Roxo;None;1.54;Esta no Tome!!;50.0;46.96969696969697;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;17:37:30;59.92;Sovalor;SoValor;58.333333333333336;41.66666666666667;None;25.0;50.0;50.0;50.0;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[3.61];[5.93];[1.56];[1.0]
Azul;Azul;None;11.65;Esta no Tome!!;48.484848484848484;50.0;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:37:48;59.92;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;50.0;25.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.21];[1.14];[1.37];[5.37]
Azul;Azul;None;1.19;Esta no Tome!!;50.0;48.484848484848484;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;17:38:03;59.92;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;50.0;50.0;50.0;33.33333333333333;50.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.02];[2.35];[1.0];[1.46]
Azul;Azul;None;1.28;Esta no Tome!!;51.515151515151516;50.0;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;17:38:27;59.92;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;25.0;25.0;50.0;50.0;50.0;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[11.88];[6.82];[3.3];[1.28]
Azul;Azul;None;2.6;Esta no Tome!!;50.0;51.515151515151516;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;17:39:06;59.92;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;25.0;25.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.17];[1.8];[3.95];[1.67]
Azul;Azul;None;11.8;Esta no Tome!!;48.484848484848484;50.0;42.42424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:39:36;59.92;Sovalor;SoValor;58.333333333333336;66.66666666666666;1.93076;25.0;25.0;33.33333333333333;50.0;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.54];[1.22];[22.49];[11.12]
Azul;Azul;None;3.08;Esta no Tome!!;46.96969696969697;48.484848484848484;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;17:40:17;59.92;Sovalor;SoValor;50.0;58.333333333333336;1.93076;50.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[11.65];[3.61];[5.93];[1.56]
Azul;Azul;None;16.16;Esta no Tome!!;45.45454545454545;46.96969696969697;45.45454545454545;Coluna 6 Anterior não pagadora;19/03/2025;17:40:32;59.92;Sovalor;SoValor;50.0;50.0;2.287208;75.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.19];[1.21];[1.14];[1.37]
Azul;Azul;None;1.36;Esta no Tome!!;46.96969696969697;45.45454545454545;43.93939393939394;Coluna 6 Anterior não pagadora;19/03/2025;17:40:53;59.92;Sovalor;SoValor;50.0;50.0;2.287208;75.0;75.0;33.33333333333333;33.33333333333333;16.666666666666664;0.0;SemJogada;jogado;45.45454545454545;NaoJogou;[1.28];[1.02];[2.35];[1.0]
Roxo;Azul;None;2.47;Esta no Tome!!;45.45454545454545;46.96969696969697;45.45454545454545;Coluna 6 Anterior não pagadora;19/03/2025;17:41:13;59.92;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;75.0;16.666666666666664;33.33333333333333;0.0;0.0;Green;NaoJogou;45.45454545454545;jogado;[2.6];[11.88];[6.82];[3.3]
Azul;Roxo;None;1.96;Esta no Tome!!;45.45454545454545;45.45454545454545;45.45454545454545;Coluna 6 Anterior não pagadora;19/03/2025;17:41:29;60.78;Sovalor;SoValor;50.0;41.66666666666667;1.834222;25.0;50.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[11.8];[1.17];[1.8];[3.95]
None;None;None;None;;None;None;None;None;19/03/2025;17:44:32;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
Azul;None;None;2.41;Esta no Tome!!;22.727272727272727;None;19.696969696969695;Coluna 6 Anterior não pagadora;19/03/2025;17:44:54;60.78;None;None;50.0;None;None;25.0;None;33.33333333333333;None;None;16.666666666666664;SemJogada;jogado;54.54545454545454;None;[1.22];[3.08];[1.54];[1.22]
Azul;Azul;None;22.24;Esta no Tome!!;22.727272727272727;22.727272727272727;21.21212121212121;Coluna 6 Anterior não pagadora;19/03/2025;17:44:58;61.64;Sovalor;SoValor;50.0;50.0;None;50.0;25.0;16.666666666666664;33.33333333333333;16.666666666666664;16.666666666666664;Green;NaoJogou;54.54545454545454;jogado;[1.68];[16.16];[11.65];[3.61]
Azul;Azul;None;2.13;Esta no Tome!!;22.727272727272727;22.727272727272727;22.727272727272727;Coluna 6 Anterior não pagadora;19/03/2025;17:45:13;61.64;Sovalor;SoValor;50.0;50.0;None;25.0;50.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.81];[1.36];[1.19];[1.21]
Azul;Azul;None;1.1;Esta no Tome!!;24.242424242424242;22.727272727272727;22.727272727272727;Coluna 6 Anterior não pagadora;19/03/2025;17:45:26;61.64;Sovalor;SoValor;50.0;50.0;None;25.0;25.0;33.33333333333333;16.666666666666664;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[28.62];[2.47];[1.28];[1.02]
Azul;Azul;None;1.39;Esta no Tome!!;25.757575757575758;24.242424242424242;22.727272727272727;Coluna 6 Anterior não pagadora;19/03/2025;17:46:00;61.64;Sovalor;SoValor;58.333333333333336;50.0;None;25.0;25.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.05];[1.96];[2.6];[11.88]
None;None;None;None;;None;None;None;None;19/03/2025;17:49:01;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
Rosa;None;None;7.43;Esta no Pague!;19.696969696969695;None;24.242424242424242;Coluna 6 Anterior não pagadora;19/03/2025;17:49:29;61.64;None;None;41.66666666666667;None;None;50.0;None;16.666666666666664;None;None;16.666666666666664;SemJogada;jogado;45.45454545454545;None;[8.45];[22.24];[1.22];[3.08]
Rosa;Rosa;None;8.64;Esta no Pague!;19.696969696969695;19.696969696969695;25.757575757575758;Coluna 6 Anterior não pagadora;19/03/2025;17:49:46;61.64;Sovalor;SoValor;41.66666666666667;41.66666666666667;5.517518;75.0;50.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;Green;NaoJogou;45.45454545454545;jogado;[1.55];[2.13];[1.68];[16.16]
Azul;Rosa;None;1.92;Esta no Pague!;21.21212121212121;19.696969696969695;25.757575757575758;Coluna 6 Anterior não pagadora;19/03/2025;17:50:22;62.5;Sovalor;SoValor;50.0;41.66666666666667;6.416064;75.0;75.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.13];[1.1];[2.81];[1.36]
Azul;Azul;None;7.44;Esta no Pague!;21.21212121212121;21.21212121212121;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;17:50:41;62.5;Sovalor;SoValor;41.66666666666667;50.0;None;75.0;75.0;0.0;16.666666666666664;16.666666666666664;0.0;SemJogada;jogado;45.45454545454545;NaoJogou;[2.01];[1.39];[28.62];[2.47]
